d_codigo,d_asenta,d_tipo_asenta,D_mnpio,d_estado,d_ciudad,id_asenta_cpcons
84320,Fronteras Centro,Colonia,Fronteras,Sonora,,708
84320,Ejidal,Colonia,Fronteras,Sonora,,1865
84324,Baltazar,Ranchería,Fronteras,Sonora,,15
84324,Cañada de las Sandías (Las Delicias),Ranchería,Fronteras,Sonora,,19
84324,El Cajoncito,Ranchería,Fronteras,Sonora,,37
84324,El Malacate,Ranchería,Fronteras,Sonora,,51
84324,El Mezquite,Ranchería,Fronteras,Sonora,,52
84324,Juribana,Ranchería,Fronteras,Sonora,,74
84324,La Mesa,Ranchería,Fronteras,Sonora,,89
84324,La Morena,Ranchería,Fronteras,Sonora,,93
84324,La Tinaja,Ejido,Fronteras,Sonora,,102
84324,Las Borregas,Ranchería,Fronteras,Sonora,,106
84324,Las Higueras,Ranchería,Fronteras,Sonora,,108
84324,Los Berrendos,Ranchería,Fronteras,Sonora,,123
84324,Tomás Romero (Agua de los Caballos),Ranchería,Fronteras,Sonora,,150
84325,Buenavista,Ranchería,Fronteras,Sonora,,17
84325,Carretillas,Ranchería,Fronteras,Sonora,,20
84325,Cerro Blanco,Ranchería,Fronteras,Sonora,,21
84325,Cerro Colorado,Ranchería,Fronteras,Sonora,,22
84325,Chupadero,Ranchería,Fronteras,Sonora,,25
84325,Corodehuachi,Ranchería,Fronteras,Sonora,,26
84325,Cuatro Hermanos,Ranchería,Fronteras,Sonora,,27
84325,Cuchuta,Ranchería,Fronteras,Sonora,,28
84325,Miguel Sánchez Adame,Ejido,Fronteras,Sonora,,29
84325,El Bejucal,Ranchería,Fronteras,Sonora,,35
84325,El Borbollón (El Represo),Ranchería,Fronteras,Sonora,,36
84325,El Chapulín,Ranchería,Fronteras,Sonora,,41
84325,El Gallo,Ranchería,Fronteras,Sonora,,46
84325,El Nogal,Ranchería,Fronteras,Sonora,,54
84325,El Pinito,Ranchería,Fronteras,Sonora,,58
84325,El Pino,Ranchería,Fronteras,Sonora,,59
84325,El Tanque,Ranchería,Fronteras,Sonora,,68
84325,La Isla,Ranchería,Fronteras,Sonora,,84
84325,La Paloma,Ranchería,Fronteras,Sonora,,94
84325,La Perinola,Ranchería,Fronteras,Sonora,,96
84325,La Reforma,Ranchería,Fronteras,Sonora,,101
84325,Las Pompitas,Ranchería,Fronteras,Sonora,,112
84325,Los Baños,Ranchería,Fronteras,Sonora,,121
84325,Los Chupaderos,Ranchería,Fronteras,Sonora,,124
84325,Los Gavilanes,Ranchería,Fronteras,Sonora,,126
84325,Mababi,Ranchería,Fronteras,Sonora,,128
84325,Nuevo,Rancho,Fronteras,Sonora,,141
84325,San Isidro,Ranchería,Fronteras,Sonora,,145
84325,San Miguelito,Ranchería,Fronteras,Sonora,,147
84325,La Paloma Campestres,Fraccionamiento,Fronteras,Sonora,,164
84325,Cuquiarachi,Ranchería,Fronteras,Sonora,,710
84326,Agua Don Pablo,Ranchería,Fronteras,Sonora,,11
84326,Buenavista,Ranchería,Fronteras,Sonora,,18
84326,Cerro Prieto Dos,Ranchería,Fronteras,Sonora,,23
84326,Cerro Prieto Uno,Ranchería,Fronteras,Sonora,,24
84326,El Bámori,Ranchería,Fronteras,Sonora,,33
84326,El Búfalo,Ranchería,Fronteras,Sonora,,34
84326,El Caracol,Ranchería,Fronteras,Sonora,,39
84326,El Peñasco,Ranchería,Fronteras,Sonora,,57
84326,El Pirito,Ranchería,Fronteras,Sonora,,60
84326,El Saucito,Ranchería,Fronteras,Sonora,,66
84326,El Toro,Ranchería,Fronteras,Sonora,,71
84326,La Boca,Ranchería,Fronteras,Sonora,,78
84326,La Ciénega,Ranchería,Fronteras,Sonora,,80
84326,La Isla,Ranchería,Fronteras,Sonora,,85
84326,La Zapa,Ranchería,Fronteras,Sonora,,103
84326,Las Polleras,Ranchería,Fronteras,Sonora,,111
84326,Loma Suelta,Ranchería,Fronteras,Sonora,,114
84326,Los Álamos,Ranchería,Fronteras,Sonora,,115
84326,Los Alisos,Ranchería,Fronteras,Sonora,,118
84326,Los Atolillos,Ranchería,Fronteras,Sonora,,119
84326,Los Atolillos II,Ranchería,Fronteras,Sonora,,120
84326,Magallanes,Ranchería,Fronteras,Sonora,,129
84326,Algarrobos,Rancho,Fronteras,Sonora,,139
84326,Los Gatos,Rancho,Fronteras,Sonora,,140
84326,San Antonio,Ranchería,Fronteras,Sonora,,142
84326,San Antonio Dos,Ranchería,Fronteras,Sonora,,143
84326,San Joaquín,Ranchería,Fronteras,Sonora,,146
84326,San Rafael,Ranchería,Fronteras,Sonora,,148
84326,Santa Rosa,Ranchería,Fronteras,Sonora,,149
84326,Kilómetro Cuarenta y Siete,Ejido,Fronteras,Sonora,,709
84327,Adolfo Ruíz Cortínez,Ranchería,Fronteras,Sonora,,10
84327,Ajos del Norte,Ranchería,Fronteras,Sonora,,12
84327,Badehuachi,Ranchería,Fronteras,Sonora,,14
84327,El Destierro,Ranchería,Fronteras,Sonora,,43
84327,El Encino (Milpa los García),Ranchería,Fronteras,Sonora,,45
84327,El Gavilán,Ranchería,Fronteras,Sonora,,47
84327,El Güereguito,Ranchería,Fronteras,Sonora,,48
84327,El Indito,Ranchería,Fronteras,Sonora,,49
84327,El Nacimiento,Ranchería,Fronteras,Sonora,,53
84327,El Vadito,Ranchería,Fronteras,Sonora,,72
84327,La Amnistía,Ranchería,Fronteras,Sonora,,75
84327,La Cueva de Elías,Ranchería,Fronteras,Sonora,,81
84327,La Joya,Ranchería,Fronteras,Sonora,,86
84327,La Junta,Ranchería,Fronteras,Sonora,,87
84327,La Mesa Bonita de Lares,Ranchería,Fronteras,Sonora,,90
84327,La Puerta,Ranchería,Fronteras,Sonora,,98
84327,La Puerta,Ejido,Fronteras,Sonora,,99
84327,Las Angelitas,Ranchería,Fronteras,Sonora,,104
84327,Las Anitas,Ranchería,Fronteras,Sonora,,105
84327,Las Glorias,Ranchería,Fronteras,Sonora,,107
84327,Las Lías,Ranchería,Fronteras,Sonora,,110
84327,Los Alisos,Ranchería,Fronteras,Sonora,,117
84327,Los Fresnos,Ranchería,Fronteras,Sonora,,125
84327,Puente de Fierro,Ranchería,Fronteras,Sonora,,137
84327,San Benardino (La Roqueña),Ranchería,Fronteras,Sonora,,144
84328,Abraham Hernández,Ranchería,Fronteras,Sonora,,9
84328,Alisos de Batana (Los Alisos),Ranchería,Fronteras,Sonora,,13
84328,Batana (Rancho Nuevo),Ranchería,Fronteras,Sonora,,16
84328,El Álamo,Ranchería,Fronteras,Sonora,,30
84328,El Bajadero,Ranchería,Fronteras,Sonora,,32
84328,El Capulín,Ranchería,Fronteras,Sonora,,38
84328,El Chalet (Las Sandías),Ranchería,Fronteras,Sonora,,40
84328,El Jarazo,Ranchería,Fronteras,Sonora,,50
84328,El Paredón Colorado,Ranchería,Fronteras,Sonora,,56
84328,El Potrerón,Ranchería,Fronteras,Sonora,,61
84328,El Pozo,Ranchería,Fronteras,Sonora,,62
84328,El Ranchito,Ranchería,Fronteras,Sonora,,64
84328,El Rinconcito,Ranchería,Fronteras,Sonora,,65
84328,El Soldado,Ranchería,Fronteras,Sonora,,67
84328,El Taraisal,Ranchería,Fronteras,Sonora,,69
84328,El Vigía,Ranchería,Fronteras,Sonora,,73
84328,La Bellota,Ranchería,Fronteras,Sonora,,76
84328,La Bloquera,Ranchería,Fronteras,Sonora,,77
84328,La Ciénega,Ranchería,Fronteras,Sonora,,79
84328,La Escondida,Ranchería,Fronteras,Sonora,,82
84328,La Higuerita,Ranchería,Fronteras,Sonora,,83
84328,La Milpa de Copetillo,Ranchería,Fronteras,Sonora,,91
84328,La Pera,Ranchería,Fronteras,Sonora,,95
84328,La Puerta,Ranchería,Fronteras,Sonora,,97
84328,Las Sandías,Ranchería,Fronteras,Sonora,,113
84328,Los Alisos,Ranchería,Fronteras,Sonora,,116
84328,Los Olmos,Ranchería,Fronteras,Sonora,,127
84328,Martín Hernández,Ranchería,Fronteras,Sonora,,130
84328,Mesa de la Valdeza,Ranchería,Fronteras,Sonora,,131
84328,Milpa Dolores Amaya,Ranchería,Fronteras,Sonora,,132
84328,Milpa los Lara,Ranchería,Fronteras,Sonora,,133
84328,Minera Pavo Real,Ranchería,Fronteras,Sonora,,134
84328,Vado,Ranchería,Fronteras,Sonora,,151
84328,Turicachi,Ejido,Fronteras,Sonora,,713
84330,Esqueda Centro,Colonia,Fronteras,Sonora,,711
84333,Ejidal,Colonia,Fronteras,Sonora,,3
84333,INFONAVIT,Colonia,Fronteras,Sonora,,5
84333,Gilberto Luna,Colonia,Fronteras,Sonora,,154
84333,Laguna,Colonia,Fronteras,Sonora,,158
84333,Los Álamos,Colonia,Fronteras,Sonora,,1864
84334,Minera,Colonia,Fronteras,Sonora,,6
84334,El Álamo,Ranchería,Fronteras,Sonora,,31
84334,Aterrizaje,Colonia,Fronteras,Sonora,,152
84334,La Madrid,Colonia,Fronteras,Sonora,,155
84334,Ladrilleras,Colonia,Fronteras,Sonora,,157
84334,Lomas Altas,Colonia,Fronteras,Sonora,,159
84334,Mesa Bonita,Colonia,Fronteras,Sonora,,161
84334,Santa Fe,Colonia,Fronteras,Sonora,,162
84334,Sud Pacífico,Colonia,Fronteras,Sonora,,163
84335,Del Río,Colonia,Fronteras,Sonora,,2
84335,Valle,Colonia,Fronteras,Sonora,,1861
84336,El Gallo,Colonia,Fronteras,Sonora,,153
84336,El Bajío,Colonia,Fronteras,Sonora,,1866
84340,Las Torres,Colonia,Nacozari de García,Sonora,,1
84340,Alamito Bajo,Colonia,Nacozari de García,Sonora,,2
84340,Alamito Alto,Colonia,Nacozari de García,Sonora,,3
84340,Solidaridad,Colonia,Nacozari de García,Sonora,,4
84340,Presidentes,Colonia,Nacozari de García,Sonora,,5
84340,Alameda,Colonia,Nacozari de García,Sonora,,6
84340,Americana,Colonia,Nacozari de García,Sonora,,7
84340,Beltrones,Colonia,Nacozari de García,Sonora,,8
84340,Buenos Aires,Colonia,Nacozari de García,Sonora,,9
84340,El Asilo,Colonia,Nacozari de García,Sonora,,10
84340,El Fortín,Colonia,Nacozari de García,Sonora,,11
84340,El Seis,Barrio,Nacozari de García,Sonora,,12
84340,Gómez Morín,Colonia,Nacozari de García,Sonora,,13
84340,Jesús García,Colonia,Nacozari de García,Sonora,,14
84340,Kilómetro Seis,Colonia,Nacozari de García,Sonora,,15
84340,La Sirena,Colonia,Nacozari de García,Sonora,,16
84340,Las Milpitas,Colonia,Nacozari de García,Sonora,,17
84340,Libertad,Colonia,Nacozari de García,Sonora,,18
84340,Linda Vista,Colonia,Nacozari de García,Sonora,,19
84340,Loma Bonita,Colonia,Nacozari de García,Sonora,,20
84340,Los Álamos,Colonia,Nacozari de García,Sonora,,21
84340,Los Tres Álamos,Colonia,Nacozari de García,Sonora,,22
84340,Luis Donaldo Colosio,Colonia,Nacozari de García,Sonora,,23
84340,Magisterial,Colonia,Nacozari de García,Sonora,,24
84340,Melchor Ocampo,Colonia,Nacozari de García,Sonora,,25
84340,Nuevo,Colonia,Nacozari de García,Sonora,,26
84340,Nuevo Horizonte,Colonia,Nacozari de García,Sonora,,27
84340,Oaxaca,Colonia,Nacozari de García,Sonora,,28
84340,Oposura,Colonia,Nacozari de García,Sonora,,29
84340,Rastro Viejo,Colonia,Nacozari de García,Sonora,,30
84340,Rodolfo Félix Valdéz,Colonia,Nacozari de García,Sonora,,31
84340,Vicente Fox,Colonia,Nacozari de García,Sonora,,34
84340,Nacozari de García Centro,Colonia,Nacozari de García,Sonora,,714
84340,La Angostura,Zona industrial,Nacozari de García,Sonora,,720
84340,Cantera 2,Colonia,Nacozari de García,Sonora,,1868
84340,Cantera 1,Colonia,Nacozari de García,Sonora,,1869
84340,Puesta Del Sol,Colonia,Nacozari de García,Sonora,,1870
84340,Lomas Nuevas,Colonia,Nacozari de García,Sonora,,1871
84340,Lomas de Nacozari,Colonia,Nacozari de García,Sonora,,1872
84340,Olas Altas,Colonia,Nacozari de García,Sonora,,1873
84340,Tepupa,Colonia,Nacozari de García,Sonora,,1874
84345,El Tajo,Colonia,Nacozari de García,Sonora,,32
84346,La Caridad (Fracción G),Colonia,Nacozari de García,Sonora,,716
84346,Los Pilares de Nacozari,Ejido,Nacozari de García,Sonora,,721
84346,Satélite Tres,Colonia,Nacozari de García,Sonora,,2933
84347,El Ranchito,Colonia,Nacozari de García,Sonora,,33
84347,El Abanico,Colonia,Nacozari de García,Sonora,,717
84347,El Globo,Colonia,Nacozari de García,Sonora,,2921
84348,Nacozari Viejo,Ejido,Nacozari de García,Sonora,,718
84349,Santo Domingo,Ejido,Nacozari de García,Sonora,,719
84360,Bavispe,Pueblo,Bavispe,Sonora,,723
84363,Cruz de Tamaya,Ranchería,Bavispe,Sonora,,4325
84363,El Carricito,Ranchería,Bavispe,Sonora,,4332
84363,El Fuste,Ranchería,Bavispe,Sonora,,4335
84363,El Jucaral,Ranchería,Bavispe,Sonora,,4336
84363,La Calera,Ranchería,Bavispe,Sonora,,4352
84363,La Matancita,Ranchería,Bavispe,Sonora,,4364
84364,El Batamote,Ranchería,Bavispe,Sonora,,4329
84364,El Encino,Ranchería,Bavispe,Sonora,,4334
84364,El Rincón de la Sal,Ranchería,Bavispe,Sonora,,4343
84364,La Bellota Uno,Ranchería,Bavispe,Sonora,,4351
84364,La Chaparrosa,Ranchería,Bavispe,Sonora,,4354
84364,Lote de Sonora,Ranchería,Bavispe,Sonora,,4386
84365,San Miguelito,Pueblo,Bavispe,Sonora,,725
84365,Arroyo la Cañada,Ranchería,Bavispe,Sonora,,4319
84365,El Agua Caliente,Ranchería,Bavispe,Sonora,,4326
84365,El Aterrizaje,Ranchería,Bavispe,Sonora,,4328
84365,El Realito,Ranchería,Bavispe,Sonora,,4342
84365,El Transval,Ranchería,Bavispe,Sonora,,4347
84365,La Batea,Ranchería,Bavispe,Sonora,,4349
84365,La Cueva,Ranchería,Bavispe,Sonora,,4357
84365,La Laborcita,Ranchería,Bavispe,Sonora,,4363
84365,La Misión,Ranchería,Bavispe,Sonora,,4366
84365,La Nopalera,Ranchería,Bavispe,Sonora,,4369
84365,La Vinata,Ranchería,Bavispe,Sonora,,4373
84365,Nogahuas,Ranchería,Bavispe,Sonora,,4388
84365,Ojo de Monte,Ranchería,Bavispe,Sonora,,4390
84365,Nuevo,Rancho,Bavispe,Sonora,,4393
84365,Tierras del Callejón,Ranchería,Bavispe,Sonora,,4399
84366,La Galerita,Rancho,Bavispe,Sonora,,726
84366,Callejón de San Francisco,Ranchería,Bavispe,Sonora,,4321
84366,Casa Blanca,Ranchería,Bavispe,Sonora,,4323
84366,El Durazno,Ranchería,Bavispe,Sonora,,4333
84366,El Llano,Ranchería,Bavispe,Sonora,,4337
84366,El Salto,Ranchería,Bavispe,Sonora,,4344
84366,La Cañada,Ranchería,Bavispe,Sonora,,4353
84366,La Cruz,Ranchería,Bavispe,Sonora,,4355
84366,La Galera,Ranchería,Bavispe,Sonora,,4362
84366,Las Delicias,Ranchería,Bavispe,Sonora,,4376
84366,Pueblo Nuevo,Granja,Bavispe,Sonora,,4392
84366,San Francisco,Ranchería,Bavispe,Sonora,,4394
84366,San José de la Galera,Ranchería,Bavispe,Sonora,,4395
84367,Los Otates de Medina,Ranchería,Bavispe,Sonora,,4385
84370,La Cueva,Ranchería,Bavispe,Sonora,,4358
84370,Oaxaca,Ranchería,Bavispe,Sonora,,4389
84373,La Mezcalera,Ranchería,Bavispe,Sonora,,4365
84373,Los Alisos,Ranchería,Bavispe,Sonora,,4379
84374,Barrios,Ranchería,Bavispe,Sonora,,4320
84374,Chinoverachi,Ranchería,Bavispe,Sonora,,4324
84374,El Membrillo,Ranchería,Bavispe,Sonora,,4338
84374,El Morado,Ranchería,Bavispe,Sonora,,4339
84374,La Estrella,Ranchería,Bavispe,Sonora,,4361
84374,La Mora,Pueblo,Bavispe,Sonora,,4367
84374,Los Nogales,Ranchería,Bavispe,Sonora,,4383
84374,Milpillas,Ranchería,Bavispe,Sonora,,4387
84374,Tafer [Campamento],Ranchería,Bavispe,Sonora,,4396
84374,Tasabiri,Ranchería,Bavispe,Sonora,,4397
84375,La Pita,Ranchería,Bavispe,Sonora,,4371
84376,El Texano,Ranchería,Bavispe,Sonora,,4345
84376,Las Mayitas,Ranchería,Bavispe,Sonora,,4377
84377,Aguaje del Mariscal,Ranchería,Bavispe,Sonora,,4318
84377,El Toro,Ranchería,Bavispe,Sonora,,4346
84377,La Vega Azul,Ranchería,Bavispe,Sonora,,4372
84377,Las Carpitas,Ranchería,Bavispe,Sonora,,4374
84377,Las Riveras,Ranchería,Bavispe,Sonora,,4378
84377,Los Caballos,Ranchería,Bavispe,Sonora,,4381
84377,Pilares de Teras,Ranchería,Bavispe,Sonora,,4391
84380,Bacerac Centro,Colonia,Bacerac,Sonora,,727
84390,Ciénega de Horcones,Ejido,Bacerac,Sonora,,3
84390,El Porvenir,Rancho,Bacerac,Sonora,,4
84390,El Campito,Ranchería,Bacerac,Sonora,,13
84390,La Lluvia,Ranchería,Bacerac,Sonora,,46
84390,La Ramada,Ranchería,Bacerac,Sonora,,53
84390,La Tinaja,Ranchería,Bacerac,Sonora,,54
84390,Las Cuevas Coloradas,Ranchería,Bacerac,Sonora,,60
84390,Agua Fría,Ranchería,Bacerac,Sonora,,728
84393,Basucumachi,Ranchería,Bacerac,Sonora,,1
84393,El Bajío del Oso,Ranchería,Bacerac,Sonora,,7
84393,El Molino,Ranchería,Bacerac,Sonora,,21
84393,El Ranchito,Ranchería,Bacerac,Sonora,,27
84393,La Batea,Ranchería,Bacerac,Sonora,,33
84393,La Misión (Tierras de Labor),Ranchería,Bacerac,Sonora,,47
84393,La Palmillera,Ranchería,Bacerac,Sonora,,49
84393,Las Ventanitas,Ranchería,Bacerac,Sonora,,66
84393,Los Alisos,Ranchería,Bacerac,Sonora,,67
84393,Mechapa,Ranchería,Bacerac,Sonora,,70
84393,Mechapa,Ejido,Bacerac,Sonora,,71
84393,Tamichopa,Ranchería,Bacerac,Sonora,,77
84393,Tres Luces,Ranchería,Bacerac,Sonora,,78
84393,Teramochi,Ranchería,Bacerac,Sonora,,82
84394,El Nogal,Ranchería,Bacerac,Sonora,,22
84394,El Quemado,Ranchería,Bacerac,Sonora,,26
84394,El Saucito,Ranchería,Bacerac,Sonora,,29
84394,La Carrera,Ranchería,Bacerac,Sonora,,35
84394,La Joya,Ranchería,Bacerac,Sonora,,44
84394,La Venadita,Ranchería,Bacerac,Sonora,,55
84394,Las Chivas,Ranchería,Bacerac,Sonora,,59
84394,Las Tierritas,Ranchería,Bacerac,Sonora,,65
84394,San Juan,Ranchería,Bacerac,Sonora,,80
84395,Ciénega Baja,Ranchería,Bacerac,Sonora,,2
84395,Dos Cabezas,Ranchería,Bacerac,Sonora,,5
84395,El Americano,Ranchería,Bacerac,Sonora,,6
84395,El Bonito,Ranchería,Bacerac,Sonora,,8
84395,El Borrego,Ranchería,Bacerac,Sonora,,9
84395,El Cable,Ranchería,Bacerac,Sonora,,10
84395,El Cajón de Elías,Ranchería,Bacerac,Sonora,,12
84395,El Caprín,Ranchería,Bacerac,Sonora,,14
84395,El Gavilán,Ranchería,Bacerac,Sonora,,16
84395,El Medio,Ranchería,Bacerac,Sonora,,20
84395,El Pinalito (Fracción Este),Ranchería,Bacerac,Sonora,,23
84395,El Porvenir,Ranchería,Bacerac,Sonora,,24
84395,Jaquiverachi,Ranchería,Bacerac,Sonora,,32
84395,La Cueva,Ranchería,Bacerac,Sonora,,38
84395,La Cueva,Ejido,Bacerac,Sonora,,39
84395,La Joya,Ranchería,Bacerac,Sonora,,42
84395,Las Águilas,Ranchería,Bacerac,Sonora,,56
84395,Las Cantelas,Ranchería,Bacerac,Sonora,,57
84395,Las Carboneras,Ranchería,Bacerac,Sonora,,58
84395,Las Moctezumas,Ranchería,Bacerac,Sonora,,63
84395,Santo Niño,Ranchería,Bacerac,Sonora,,75
84395,Siboneyes,Ranchería,Bacerac,Sonora,,76
84395,San José de los Pozos,Rancho,Bacerac,Sonora,,729
84396,El Huaragua,Ranchería,Bacerac,Sonora,,17
84396,La Boquilla,Ranchería,Bacerac,Sonora,,34
84396,La Cieneguita,Ranchería,Bacerac,Sonora,,37
84396,La Estancia,Ranchería,Bacerac,Sonora,,40
84396,La Joya,Ranchería,Bacerac,Sonora,,43
84396,Las Higueritas,Ranchería,Bacerac,Sonora,,62
84396,San Pedro,Ranchería,Bacerac,Sonora,,74
84397,El Leoncito,Ranchería,Bacerac,Sonora,,19
84397,La Junta,Ranchería,Bacerac,Sonora,,45
84397,San Isidro,Ranchería,Bacerac,Sonora,,79
84400,Huachinera Centro,Colonia,Huachinera,Sonora,,730
84403,La Calera,Barrio,Huachinera,Sonora,,4
84404,Cerrito el Calvario,Barrio,Huachinera,Sonora,,3
84405,La Higuera,Barrio,Huachinera,Sonora,,5
84406,Bacatete,Barrio,Huachinera,Sonora,,2
84407,Tacuba,Barrio,Huachinera,Sonora,,6
84415,Juribana,Ranchería,Huachinera,Sonora,,1
84427,Aribabi,Ejido,Huachinera,Sonora,,731
84440,Nácori Chico,Pueblo,Nácori Chico,Sonora,,732
84445,El Sauz,Colonia,Nácori Chico,Sonora,,733
84446,Buena Vista,Colonia,Nácori Chico,Sonora,,734
84447,Tecoriname,Ejido,Nácori Chico,Sonora,,735
84450,La Mesa Tres Ríos,Ejido,Nácori Chico,Sonora,,736
84460,Granados,Pueblo,Granados,Sonora,,739
84480,Bacadéhuachi Centro,Colonia,Bacadéhuachi,Sonora,,741
84483,San Martín,Colonia,Bacadéhuachi,Sonora,,8453
84484,San Juan,Colonia,Bacadéhuachi,Sonora,,8450
84485,San Marcos,Colonia,Bacadéhuachi,Sonora,,8452
84486,San Luis,Colonia,Bacadéhuachi,Sonora,,8451
84493,El Coyote,Ranchería,Bacadéhuachi,Sonora,,8454
84493,El Saucito,Ranchería,Bacadéhuachi,Sonora,,8456
84493,Huérigo II,Ranchería,Bacadéhuachi,Sonora,,8458
84493,Los Taraices,Ranchería,Bacadéhuachi,Sonora,,8464
84493,Pie de la Cuesta (Maternon),Ranchería,Bacadéhuachi,Sonora,,8465
84493,El Coyote,Rancho,Bacadéhuachi,Sonora,,8466
84493,San Juan,Ranchería,Bacadéhuachi,Sonora,,8467
84494,La Galera,Ranchería,Bacadéhuachi,Sonora,,8459
84494,La Palmita,Rancho,Bacadéhuachi,Sonora,,8461
84495,El Guacora (Francisco Figueroa),Ranchería,Bacadéhuachi,Sonora,,8455
84495,La Morita,Rancho,Bacadéhuachi,Sonora,,8460
84496,Saucito,Rancho,Bacadéhuachi,Sonora,,8469
84500,Cumpas Centro,Colonia,Cumpas,Sonora,,742
84503,Norte,Colonia,Cumpas,Sonora,,4
84504,La Loma,Colonia,Cumpas,Sonora,,1
84504,Nuevo Sonora,Colonia,Cumpas,Sonora,,30
84505,Los Mochis,Barrio,Cumpas,Sonora,,3
84505,Nuevo,Colonia,Cumpas,Sonora,,29
84506,Pedregoza,Colonia,Cumpas,Sonora,,5
84507,Los Huitos,Colonia,Cumpas,Sonora,,2
84510,Álvaro Obregón Sur,Ranchería,Cumpas,Sonora,,7
84510,El Tápiro (La Puerta del Sol),Ranchería,Cumpas,Sonora,,15
84510,Los Ventura,Ranchería,Cumpas,Sonora,,23
84510,Kilómetro Cinco (Álvaro Obregón),Pueblo,Cumpas,Sonora,,747
84510,Bella Esperanza,Ejido,Cumpas,Sonora,,748
84513,Agua Caliente,Ranchería,Cumpas,Sonora,,6
84513,Las Reynas,Ranchería,Cumpas,Sonora,,21
84513,Los Hoyos (Colonia Sur),Ranchería,Cumpas,Sonora,,22
84513,Monte del Toro,Ranchería,Cumpas,Sonora,,24
84513,Campo San Antonio,Ranchería,Cumpas,Sonora,,28
84513,Los Hoyos,Pueblo,Cumpas,Sonora,,750
84514,El Valle (Colonia el Valle),Ranchería,Cumpas,Sonora,,17
84514,Jesús Manuel Urías,Rancho,Cumpas,Sonora,,26
84516,El Ranchito,Ranchería,Cumpas,Sonora,,13
84516,El Rodeo,Ranchería,Cumpas,Sonora,,14
84516,Las Hornillas,Ranchería,Cumpas,Sonora,,20
84517,La Cieneguita,Ranchería,Cumpas,Sonora,,18
84520,Héctor Montaño,Rancho,Cumpas,Sonora,,25
84520,Tierras Prietas,Rancho,Cumpas,Sonora,,27
84520,Ojo de Agua,Pueblo,Cumpas,Sonora,,744
84524,Batecorababi,Ranchería,Cumpas,Sonora,,8
84524,La Colonia,Pueblo,Cumpas,Sonora,,745
84524,Jécori,Pueblo,Cumpas,Sonora,,746
84524,Teonadepa,Pueblo,Cumpas,Sonora,,751
84525,El Limón,Ranchería,Cumpas,Sonora,,12
84525,El Tochi (Jesús Chávez),Ranchería,Cumpas,Sonora,,16
84526,Cumubabi (El Verde),Ranchería,Cumpas,Sonora,,10
84527,El Consuelo,Ranchería,Cumpas,Sonora,,11
84530,Huásabas Centro,Colonia,Huásabas,Sonora,,752
84533,Buscuchi,Colonia,Huásabas,Sonora,,2
84534,Nuevo,Colonia,Huásabas,Sonora,,4
84535,Basuchon,Colonia,Huásabas,Sonora,,1
84536,La Isla,Colonia,Huásabas,Sonora,,3
84560,Moctezuma,Colonia,Moctezuma,Sonora,,754
84563,Coplamar,Colonia,Moctezuma,Sonora,,3
84563,La Loma,Colonia,Moctezuma,Sonora,,7
84563,Samuel Ocaña,Colonia,Moctezuma,Sonora,,12
84564,La Joya,Colonia,Moctezuma,Sonora,,6
84564,San Martín,Colonia,Moctezuma,Sonora,,13
84564,Las Cruces,Colonia,Moctezuma,Sonora,,16
84565,El Parian,Colonia,Moctezuma,Sonora,,4
84566,Las Liebres,Colonia,Moctezuma,Sonora,,9
84566,Lomas del Pedregal,Colonia,Moctezuma,Sonora,,10
84566,El Ranchito,Colonia,Moctezuma,Sonora,,15
84567,La Pila,Colonia,Moctezuma,Sonora,,8
84567,Reforma,Colonia,Moctezuma,Sonora,,11
84567,Nueva Reforma,Colonia,Moctezuma,Sonora,,17
84573,Nícora,Ranchería,Moctezuma,Sonora,,1
84573,San Patricio de la Mesa,Hacienda,Moctezuma,Sonora,,757
84576,El Llano,Rancho,Moctezuma,Sonora,,2
84576,El Llano,Ranchería,Moctezuma,Sonora,,14
84576,San Clemente de Terapa,Ejido,Moctezuma,Sonora,,758
84580,Villa Hidalgo,Pueblo,Villa Hidalgo,Sonora,,759
84583,San Juan del Río,Ejido,Villa Hidalgo,Sonora,,761
84600,El Rincón,Colonia,Santa Ana,Sonora,,3
